id,price_doc
32387,8.0755454848e+20
32388,3.14565649019e+21
32389,2.10968581196e+21
32390,8.08034575573e+20
32391,6.5390294955e+20
32392,8.97762072664e+21
32393,2.10968581196e+21
32394,6.5390294955e+20
32395,6.5390294955e+20
32396,4.63523130589e+21
32397,6.5390294955e+20
32398,8.07564784513e+20
32399,2.3925687339e+21
32400,9.90807564272e+21
32401,6.46969720496e+20
32402,6.46361120147e+20
32403,1.21008496133e+21
32404,3.70235245491e+21
32405,4.5927868519e+22
32406,2.28703467621e+22
32407,1.4410672166e+21
32408,4.40851830042e+21
32409,3.70272557471e+21
32410,4.10726403652e+21
32411,2.10968581196e+21
32412,5.19511437606e+21
32413,6.41072015436e+21
32414,4.95698551567e+21
32415,7.87145283707e+20
32416,5.87478635744e+21
32417,1.5020449398e+22
32418,4.33919708561e+21
32419,1.14526829082e+21
32420,4.72962856372e+21
32421,3.00134353115e+20
32422,5.45992190953e+22
32423,5.13420365945e+21
32424,4.76381392791e+21
32425,6.69137514094e+20
32426,3.35775690177e+21
32427,4.67898010379e+21
32428,7.04393410272e+21
32429,7.88240818044e+21
32430,4.63523131097e+21
32431,6.23973035665e+21
32432,1.29449787576e+22
32433,6.46351084225e+20
32434,1.344991373e+22
32435,7.12933469424e+21
32436,1.40710813964e+22
32437,6.12082462358e+21
32438,4.80042386605e+21
32439,3.81851458996e+21
32440,1.64359408367e+22
32441,1.03297500165e+20
32442,8.47476525568e+21
32443,1.65538210371e+21
32444,1.41298310471e+22
32445,3.00564669508e+21
32446,5.87468017865e+21
32447,6.5390294955e+20
32448,5.92196380164e+21
32449,5.19511437606e+21
32450,6.47958157922e+21
32451,7.45514112569e+21
32452,6.63551717939e+21
32453,5.19511438114e+21
32454,6.31054854263e+22
32455,5.13420365945e+21
32456,8.52238685834e+20
32457,6.5390294955e+20
32458,4.41259738864e+21
32459,1.43446734551e+21
32460,5.29616955018e+21
32461,1.50859083623e+22
32462,6.68806904245e+20
32463,5.47772165658e+22
32464,2.18942129199e+22
32465,5.13419341834e+21
32466,4.34194539426e+21
32467,3.34617987764e+21
32468,4.8788165306e+22
32469,4.28737777338e+21
32470,1.07518623109e+22
32471,2.10968581196e+21
32472,4.7670700998e+21
32473,4.09411713918e+21
32474,3.77717335795e+21
32475,7.49497091057e+21
32476,2.10968580688e+21
32477,7.87145283707e+20
32478,6.57283583705e+20
32479,9.09512775572e+21
32480,1.39525127278e+22
32481,1.68303832415e+21
32482,7.87145283707e+20
32483,5.19511437606e+21
32484,6.41157846754e+21
32485,7.5629059184e+21
32486,9.18561567342e+21
32487,4.34195564046e+21
32488,6.41243248065e+21
32489,8.09311914946e+21
32490,4.24262224108e+21
32491,1.73839165139e+22
32492,5.16440440086e+21
32493,3.47016097743e+22
32494,5.03016189751e+21
32495,8.07565879724e+20
32496,6.46979961609e+20
32497,9.08503151698e+21
32498,5.26746894256e+21
32499,1.03074575377e+22
32500,1.65587325061e+21
32501,7.0612516253e+21
32502,5.8430093637e+20
32503,1.65588135768e+21
32504,4.72100468459e+21
32505,7.2435045582e+21
32506,4.89354761421e+21
32507,1.55941100194e+21
32508,6.31096859424e+22
32509,5.19882385176e+20
32510,1.48092592908e+22
32511,2.28703569931e+22
32512,9.66407539174e+21
32513,6.46159435008e+20
32514,4.92464133811e+20
32515,2.21335213374e+21
32516,3.45623446401e+21
32517,2.83771321609e+21
32518,6.45815204396e+20
32519,6.69137514094e+20
32520,3.00144599307e+20
32521,5.47893423206e+21
32522,4.33919708561e+21
32523,6.46979961609e+20
32524,4.0984546165e+21
32525,3.54044206281e+21
32526,3.86810720393e+21
32527,1.14525804463e+21
32528,6.462998657e+20
32529,4.34195564046e+21
32530,3.23486010183e+21
32531,4.34195564046e+21
32532,1.97710199713e+21
32533,4.63523129573e+21
32534,4.09417552502e+21
32535,6.69137514094e+20
32536,4.5823486965e+21
32537,5.19511437606e+21
32538,1.76823346072e+22
32539,6.46969725576e+20
32540,5.17297171333e+22
32541,2.07859911175e+22
32542,4.40850510953e+21
32543,5.13420365945e+21
32544,6.5390294955e+20
32545,6.5390294955e+20
32546,3.54631143443e+21
32547,6.82379281229e+21
32548,1.65587325569e+21
32549,6.4636202065e+20
32550,6.3105147774e+22
32551,3.5406732003e+21
32552,4.34635147286e+21
32553,9.98613526633e+21
32554,3.99626567134e+21
32555,3.69711081319e+21
32556,6.10180083376e+21
32557,7.87145283707e+20
32558,5.19511438114e+21
32559,2.12013325337e+22
32560,6.16013408424e+21
32561,4.34635147286e+21
32562,1.87166428098e+22
32563,6.19717817424e+21
32564,3.46446562029e+21
32565,2.21335213374e+21
32566,6.46328537712e+20
32567,8.06368795742e+20
32568,5.19511437606e+21
32569,2.10968581196e+21
32570,3.54515489795e+21
32571,6.40332627786e+21
32572,6.57283583705e+20
32573,4.55845339154e+21
32574,4.37612241101e+21
32575,5.55191375431e+22
32576,6.46221204347e+20
32577,6.31103031743e+22
32578,6.80018479936e+20
32579,6.46301067624e+20
32580,1.19238587496e+22
32581,1.65588349172e+21
32582,6.57283583705e+20
32583,6.46059683174e+20
32584,8.05435848609e+20
32585,6.45815204396e+20
32586,6.69137514094e+20
32587,4.90090831475e+22
32588,5.19511437606e+21
32589,3.00144599307e+20
32590,6.19143759429e+21
32591,3.54593247799e+21
32592,9.09533491371e+21
32593,7.87135042594e+20
32594,5.13420365945e+21
32595,5.19511437606e+21
32596,5.19511437606e+21
32597,4.95799003464e+21
32598,5.19511437606e+21
32599,5.23453436477e+21
32600,3.88706582788e+21
32601,5.11901662552e+21
32602,5.42257579844e+21
32603,7.7465515929e+21
32604,7.81977959141e+21
32605,4.92453897779e+20
32606,2.84433597385e+21
32607,1.14526829082e+21
32608,8.04404667349e+20
32609,8.07555633531e+20
32610,4.7253393406e+21
32611,9.35111346878e+21
32612,8.07555638611e+20
32613,1.36837476241e+21
32614,3.70235797214e+21
32615,2.28703569981e+22
32616,5.46220066004e+22
32617,5.61531823519e+21
32618,4.83718976586e+22
32619,9.09512775572e+21
32620,6.4164563851e+21
32621,6.09056289195e+21
32622,5.98676510347e+21
32623,1.10067969092e+22
32624,7.49497091057e+21
32625,7.0923758799e+21
32626,1.76457924245e+22
32627,7.89957832411e+21
32628,2.28703569981e+22
32629,2.34384143054e+21
32630,5.54483924851e+22
32631,3.50494338357e+21
32632,7.72591393909e+21
32633,7.18676408821e+21
32634,8.95034443557e+21
32635,3.30166952748e+21
32636,5.52109320463e+22
32637,4.77369958538e+21
32638,4.92453892699e+20
32639,1.03297500165e+20
32640,3.66415361569e+21
32641,6.59493764025e+21
32642,3.38760044574e+21
32643,7.70982544567e+21
32644,1.41091780682e+22
32645,6.30872400073e+21
32646,6.31053429471e+22
32647,2.21335213374e+21
32648,5.42381781069e+21
32649,6.32735297443e+21
32650,3.54080244782e+21
32651,3.00144599307e+20
32652,6.42266104201e+21
32653,1.44101662942e+21
32654,6.69947009296e+21
32655,5.19511437606e+21
32656,6.69148903302e+20
32657,6.4773613532e+21
32658,9.72871463781e+21
32659,6.69151279777e+20
32660,2.2870346757e+22
32661,6.96407289642e+21
32662,4.83676762057e+21
32663,5.13404695386e+21
32664,3.75333893322e+21
32665,2.21336237993e+21
32666,4.34236684304e+21
32667,1.33951976197e+21
32668,3.53352591293e+21
32669,1.27398905237e+22
32670,6.20746306994e+21
32671,6.03277740862e+21
32672,6.45901738284e+20
32673,7.28552557918e+21
32674,6.04241303942e+21
32675,7.87145283707e+20
32676,9.09551583889e+21
32677,5.13380324204e+21
32678,4.8051462544e+21
32679,2.81471879921e+21
32680,4.94823744465e+21
32681,4.8065973118e+21
32682,8.08044816686e+20
32683,1.5526014872e+22
32684,3.27174979037e+21
32685,1.11990599421e+22
32686,5.33323325549e+21
32687,6.41453701424e+21
32688,1.7817565005e+21
32689,5.13420365945e+21
32690,5.13373404878e+21
32691,6.65139883167e+21
32692,4.95697526948e+21
32693,5.46429503078e+22
32694,8.07564784513e+20
32695,2.7151091505e+21
32696,8.06345300012e+20
32697,3.12831998594e+21
32698,1.80890892712e+21
32699,6.13833560846e+21
32700,4.34195564046e+21
32701,4.76825764956e+21
32702,1.20470896586e+22
32703,7.60474253377e+21
32704,6.03257966907e+21
32705,1.95542618891e+21
32706,2.01109589335e+20
32707,4.72962729379e+21
32708,5.46294003313e+21
32709,5.47465297196e+22
32710,1.44217884144e+21
32711,4.25382836215e+21
32712,3.23646347634e+21
32713,3.51646107156e+21
32714,2.2133521439e+21
32715,9.0953281686e+21
32716,4.90722694614e+21
32717,5.54012773139e+21
32718,7.26519796597e+21
32719,1.28112958892e+22
32720,6.49313782675e+21
32721,3.88507626065e+21
32722,4.34195564046e+21
32723,3.69713534996e+21
32724,3.33242644549e+21
32725,1.495577127e+22
32726,4.87820976399e+22
32727,3.25991967874e+21
32728,7.02661139042e+21
32729,4.86894284306e+22
32730,6.6419830032e+21
32731,8.05213997969e+20
32732,9.09533117786e+21
32733,8.07743816638e+21
32734,6.67913606702e+20
32735,1.44101662942e+21
32736,9.09533117786e+21
32737,2.26180507087e+21
32738,6.41156824675e+21
32739,1.93255009199e+22
32740,6.69151479537e+20
32741,6.07376496171e+21
32742,4.94823744465e+21
32743,6.46979961609e+20
32744,5.55191375482e+22
32745,1.30736155395e+22
32746,5.4750578632e+21
32747,4.47409196271e+21
32748,1.32731526558e+21
32749,7.87145283707e+20
32750,6.41025819705e+21
32751,1.80880914594e+21
32752,1.7216276724e+22
32753,5.45815157672e+22
32754,3.10645915565e+21
32755,2.58625315769e+21
32756,7.68718817339e+21
32757,2.48307245866e+21
32758,6.61282224828e+21
32759,6.34277600591e+21
32760,6.98871067944e+21
32761,4.62923820733e+21
32762,4.24256909782e+21
32763,2.41173268115e+21
32764,5.29620200473e+21
32765,4.92464133811e+20
32766,7.85446673761e+21
32767,3.6402531398e+21
32768,5.61591897908e+21
32769,1.70461672665e+21
32770,5.64957154935e+21
32771,2.81733849138e+21
32772,1.44072868268e+21
32773,1.14526829082e+21
32774,1.70455863539e+21
32775,1.97726162641e+21
32776,3.66392535494e+21
32777,8.66719077342e+21
32778,2.9493676449e+21
32779,9.09533117786e+21
32780,5.19437033e+22
32781,4.98936029733e+21
32782,3.37641367549e+21
32783,1.66487236704e+22
32784,6.03207963275e+21
32785,1.32946034716e+21
32786,6.57248650744e+20
32787,1.43898390943e+21
32788,4.05109773535e+21
32789,1.71110264632e+21
32790,3.5663122301e+21
32791,6.69137514094e+20
32792,4.72703544184e+21
32793,3.10666840547e+21
32794,3.00144599307e+20
32795,4.80046152272e+21
32796,3.69497470087e+21
32797,6.57458812306e+21
32798,1.28219829493e+22
32799,4.76705731208e+21
32800,6.45815204396e+20
32801,3.32927469347e+21
32802,4.00244686447e+21
32803,5.92137059326e+21
32804,5.19511438114e+21
32805,3.32791063573e+21
32806,4.89293503476e+21
32807,6.31096062707e+22
32808,3.87252420343e+21
32809,6.57248650744e+20
32810,6.96412502537e+21
32811,1.87636310207e+22
32812,6.53903754851e+20
32813,8.09312403253e+21
32814,6.69137514094e+20
32815,3.56636898159e+21
32816,4.63524154701e+21
32817,5.84931264751e+21
32818,1.82207400789e+21
32819,3.00144599307e+20
32820,6.8035380079e+21
32821,1.69646295971e+22
32822,4.03517224648e+21
32823,1.14526829082e+21
32824,8.0435245391e+21
32825,2.84439005115e+21
32826,5.4710872102e+21
32827,6.63551717939e+21
32828,2.81742716283e+21
32829,3.66419276237e+21
32830,6.69137514094e+20
32831,6.64638122123e+21
32832,8.07935737659e+20
32833,1.43888800929e+21
32834,4.25282741757e+21
32835,6.75402217251e+21
32836,3.49881255339e+21
32837,2.78651624912e+21
32838,3.94074994775e+21
32839,5.56130728602e+21
32840,4.63470014636e+21
32841,4.34194539426e+21
32842,2.22106132607e+21
32843,6.69161878659e+20
32844,6.69137514094e+20
32845,3.63318815722e+21
32846,5.62695479053e+21
32847,6.46342964901e+20
32848,8.97578497812e+21
32849,8.06099625989e+20
32850,6.64605808484e+21
32851,4.5151203071e+22
32852,6.45815204396e+20
32853,6.46437592272e+20
32854,6.79481143814e+21
32855,5.19511437606e+21
32856,1.59858365422e+21
32857,1.32721744556e+21
32858,7.87135047674e+20
32859,2.90514511452e+21
32860,6.5390294955e+20
32861,3.28936847762e+21
32862,4.55844495741e+21
32863,4.34195564046e+21
32864,1.31096624725e+22
32865,8.07759879193e+21
32866,7.87145283707e+20
32867,5.52207074686e+20
32868,5.19511437606e+21
32869,3.56636897651e+21
32870,1.93914612969e+21
32871,2.01109589335e+20
32872,7.88240618671e+21
32873,4.84519588598e+21
32874,3.56636897651e+21
32875,1.93930622625e+21
32876,1.58814527722e+22
32877,6.40474831122e+21
32878,4.25547811798e+21
32879,6.4636153717e+20
32880,8.00428822791e+21
32881,6.64554637774e+21
32882,6.5390294447e+20
32883,3.56636897651e+21
32884,4.50608077423e+21
32885,4.92365837675e+20
32886,7.04352194021e+21
32887,8.06390799158e+20
32888,4.93409334152e+20
32889,4.92277065017e+20
32890,4.92464133811e+20
32891,6.53892713517e+20
32892,5.91614104149e+21
32893,5.91614101101e+21
32894,6.41419197256e+21
32895,2.09612760505e+21
32896,7.84005588416e+20
32897,3.00134363275e+20
32898,3.54711144792e+21
32899,6.92893737272e+21
32900,6.03426672944e+21
32901,1.48401171885e+22
32902,4.8788165306e+22
32903,4.61687889897e+21
32904,3.61682974675e+21
32905,5.79243234211e+21
32906,1.64694847662e+22
32907,6.46149198975e+20
32908,3.5401821453e+21
32909,2.37773463045e+20
32910,4.43727393753e+21
32911,1.86599533526e+22
32912,7.79026499305e+20
32913,6.69116721725e+20
32914,5.23454460589e+21
32915,5.09482346599e+20
32916,4.43058299003e+21
32917,3.54647340193e+21
32918,1.43898390943e+21
32919,1.13226101004e+22
32920,3.12003325338e+21
32921,4.92180099935e+20
32922,3.61932618541e+21
32923,6.01867710698e+21
32924,2.01021262209e+20
32925,3.09762531317e+21
32926,9.09513197979e+21
32927,4.63293450833e+21
32928,1.89686590503e+22
32929,5.26980142984e+22
32930,2.89718159454e+21
32931,5.13380825014e+21
32932,5.03800467158e+21
32933,4.48198507963e+21
32934,3.3709855884e+21
32935,1.49017780281e+22
32936,3.69497470087e+21
32937,4.20768222834e+21
32938,6.55155018875e+21
32939,7.87145283707e+20
32940,3.54742767181e+21
32941,5.23477411572e+21
32942,6.57283583705e+20
32943,5.52086213335e+21
32944,7.87135047674e+20
32945,5.29616955018e+21
32946,3.5474073131e+21
32947,2.28703569981e+22
32948,1.27899955625e+22
32949,4.63293240537e+21
32950,4.88648460723e+21
32951,4.77578495724e+21
32952,4.49381198427e+21
32953,6.80143199177e+21
32954,6.01490752349e+21
32955,3.33574845885e+21
32956,6.12318851954e+21
32957,6.32560763818e+21
32958,1.16918313029e+22
32959,5.19511437606e+21
32960,3.26042171819e+21
32961,6.53961510672e+21
32962,7.87135042594e+20
32963,5.19511437606e+21
32964,6.75402220807e+21
32965,3.69760446026e+21
32966,5.63000421149e+21
32967,6.98762141475e+21
32968,4.86872405495e+22
32969,5.90041168664e+21
32970,5.57270778815e+21
32971,8.07759959286e+21
32972,7.04741736465e+21
32973,6.41427389732e+21
32974,4.92442678615e+20
32975,8.07746485364e+21
32976,6.57280447946e+21
32977,6.69154619666e+20
32978,2.14762676113e+21
32979,8.07564784513e+20
32980,8.06359599576e+20
32981,6.03240438527e+21
32982,1.80871881436e+21
32983,6.87919111752e+21
32984,8.39842836844e+21
32985,6.01616306662e+21
32986,4.92464133811e+20
32987,6.69137514094e+20
32988,2.56344375887e+21
32989,6.45953078983e+20
32990,3.48731327931e+22
32991,8.08034570493e+20
32992,6.57252874709e+20
32993,5.96101533114e+21
32994,7.87145283707e+20
32995,4.54350876193e+21
32996,3.61926744061e+21
32997,4.26605751634e+21
32998,7.89825222718e+21
32999,6.46316959368e+20
33000,2.46081592537e+21
33001,5.13373404878e+21
33002,3.07619133735e+21
33003,3.26039966043e+21
33004,6.32319812542e+21
33005,3.26041647663e+21
33006,4.91930056534e+21
33007,4.86926985716e+22
33008,1.65772744332e+21
33009,2.89074294366e+21
33010,4.10754594973e+21
33011,6.57283583705e+20
33012,4.34194539934e+21
33013,4.95428929878e+20
33014,8.07565879724e+20
33015,2.28703569981e+22
33016,1.5176126011e+21
33017,4.34216709379e+21
33018,8.03821174535e+21
33019,6.5390294447e+20
33020,1.32721744048e+21
33021,6.69137514094e+20
33022,5.96896109993e+21
33023,2.83980327409e+21
33024,3.53994654031e+21
33025,3.27577580851e+21
33026,6.69137514094e+20
33027,8.08044816686e+20
33028,7.06125161006e+21
33029,1.63336063382e+22
33030,6.5390294955e+20
33031,4.72973327508e+21
33032,6.41156824675e+21
33033,1.6369212251e+22
33034,8.07759959286e+21
33035,5.65395265e+21
33036,4.95202165383e+21
33037,1.35355005129e+22
33038,2.89075751316e+21
33039,4.07381165539e+21
33040,5.88359790414e+21
33041,1.95085963626e+20
33042,4.83286297159e+21
33043,1.16918313029e+22
33044,7.20934126716e+21
33045,1.56474499347e+22
33046,8.05212333965e+20
33047,5.19511437606e+21
33048,1.08723600234e+22
33049,4.09848148709e+21
33050,3.36844532831e+21
33051,7.31365631221e+21
33052,1.11669603301e+22
33053,7.93314994336e+21
33054,8.06099631069e+20
33055,6.03208264625e+21
33056,5.13420365945e+21
33057,4.36341825636e+21
33058,9.72066322846e+20
33059,4.91930056534e+21
33060,4.79226488918e+21
33061,3.26064066113e+21
33062,4.21688090924e+21
33063,8.07555633531e+20
33064,1.54190786079e+21
33065,3.56631223518e+21
33066,5.31325196792e+22
33067,5.24123757915e+21
33068,1.06083857607e+22
33069,2.21335212866e+21
33070,3.38804532499e+20
33071,1.15619096268e+21
33072,5.66766429738e+21
33073,3.23150731216e+21
33074,7.2435045582e+21
33075,3.44038394194e+21
33076,5.23454460589e+21
33077,1.71909637222e+22
33078,1.65588349172e+21
33079,3.0630110223e+21
33080,6.31052764191e+22
33081,6.57605995189e+21
33082,3.54058674854e+21
33083,7.09723335823e+21
33084,5.13920186229e+21
33085,1.56857687845e+22
33086,1.84881187292e+22
33087,8.05653071062e+21
33088,5.24088329201e+21
33089,6.03254137603e+21
33090,6.59366761499e+21
33091,3.5474132805e+21
33092,2.28703467519e+22
33093,2.45907110878e+21
33094,6.5390294447e+20
33095,4.92069689122e+20
33096,6.4078607279e+21
33097,3.54058354363e+21
33098,6.19508053013e+21
33099,8.1036698536e+21
33100,5.13420365945e+21
33101,6.78156654966e+21
33102,2.46081592537e+21
33103,2.28703467621e+22
33104,2.28703569931e+22
33105,5.58242822749e+22
33106,3.16961862854e+21
33107,6.69137514094e+20
33108,1.24891617106e+22
33109,6.49317922287e+21
33110,6.69137514094e+20
33111,4.19192530803e+21
33112,7.87145283707e+20
33113,8.10918300332e+21
33114,4.40632515167e+21
33115,9.19438701204e+21
33116,4.85079012332e+21
33117,9.98479495879e+21
33118,4.40421123359e+21
33119,6.30871803965e+21
33120,1.65587111657e+21
33121,1.15846000118e+22
33122,6.61960220074e+21
33123,6.98257578305e+21
33124,2.28703467621e+22
33125,4.40309763491e+21
33126,6.13831650648e+21
33127,5.17562705603e+22
33128,5.38385747026e+21
33129,2.2133521439e+21
33130,6.46301067624e+20
33131,6.57248650744e+20
33132,5.53899713192e+21
33133,2.14498721984e+22
33134,3.35775690177e+21
33135,4.07381165539e+21
33136,4.98936156641e+21
33137,9.09540432113e+21
33138,9.02939600719e+21
33139,2.16961007528e+21
33140,6.94432077887e+21
33141,1.68147612856e+22
33142,6.09565617749e+21
33143,1.6553451657e+21
33144,5.13380324204e+21
33145,4.86898095924e+22
33146,8.39290777568e+21
33147,6.46096853987e+20
33148,3.37641018634e+21
33149,5.46429501046e+22
33150,5.44379815995e+22
33151,6.34221127107e+21
33152,6.23129745844e+21
33153,2.28703467824e+22
33154,6.41723116549e+21
33155,4.83761914299e+22
33156,1.16918371051e+22
33157,5.19511437606e+21
33158,8.97578499336e+21
33159,5.46295364032e+21
33160,5.13373404878e+21
33161,4.26792998262e+21
33162,4.27849263159e+21
33163,4.43411359445e+21
33164,9.61434669481e+20
33165,4.40219595714e+21
33166,4.89995913433e+22
33167,3.35867902963e+21
33168,1.07772321906e+22
33169,5.13380825014e+21
33170,3.61679019748e+21
33171,3.37648085876e+21
33172,6.40474831122e+21
33173,5.24091551681e+21
33174,1.487640533e+22
33175,6.69137514094e+20
33176,4.54199026872e+21
33177,3.37097876079e+21
33178,1.34394667047e+22
33179,7.34815023551e+21
33180,5.64946493e+21
33181,4.4621682633e+21
33182,4.72973413356e+21
33183,1.32731210183e+21
33184,6.46216768719e+20
33185,2.10215224603e+21
33186,6.72405718711e+21
33187,5.46295365556e+21
33188,5.22422556922e+21
33189,6.24008556974e+21
33190,5.50284552915e+21
33191,1.42353060112e+22
33192,4.76652301785e+21
33193,6.5390294955e+20
33194,7.87145283707e+20
33195,1.3205175136e+22
33196,4.34195564046e+21
33197,7.78575760038e+21
33198,4.46349238839e+21
33199,8.07764684072e+21
33200,9.09536494353e+21
33201,1.09658492269e+22
33202,6.3494050403e+21
33203,6.41424968607e+21
33204,5.13907534261e+21
33205,6.46979961609e+20
33206,3.37110143856e+21
33207,4.83769598389e+22
33208,5.49106826402e+21
33209,3.5663122301e+21
33210,1.65588349172e+21
33211,3.8725378796e+21
33212,6.41419197256e+21
33213,1.95765711773e+21
33214,1.39640500404e+22
33215,8.08044816686e+20
33216,8.07565879724e+20
33217,6.46342964901e+20
33218,8.97685423466e+21
33219,6.69137514094e+20
33220,6.5390294955e+20
33221,1.28082301266e+22
33222,4.73224082648e+21
33223,3.00144599307e+20
33224,4.80362043375e+21
33225,2.84433592305e+21
33226,8.07565879724e+20
33227,3.38846842919e+20
33228,5.13419341326e+21
33229,9.61413654571e+20
33230,4.70958775061e+21
33231,4.78036374528e+21
33232,4.55846363265e+21
33233,5.19512462225e+21
33234,6.12654412939e+21
33235,8.07565879724e+20
33236,5.93821493552e+21
33237,4.85965751748e+21
33238,3.48737639814e+22
33239,7.95805400845e+21
33240,4.43617949021e+21
33241,5.3838811251e+21
33242,6.19912455453e+21
33243,4.95638323725e+21
33244,1.43899415563e+21
33245,1.43445710948e+21
33246,7.92904598297e+21
33247,5.13420365945e+21
33248,4.34229202265e+21
33249,1.44104677935e+21
33250,6.74976733749e+21
33251,4.1074245845e+21
33252,4.55846363265e+21
33253,5.19511437606e+21
33254,7.03598764858e+21
33255,4.49381198427e+21
33256,3.17838714587e+21
33257,9.09539870334e+21
33258,6.05283417888e+21
33259,4.2678576105e+21
33260,6.46351393563e+20
33261,2.81733863362e+21
33262,6.46221204347e+20
33263,9.09535154415e+21
33264,6.30869575251e+21
33265,4.34195564046e+21
33266,2.45246277295e+21
33267,5.13380324204e+21
33268,6.03316225647e+21
33269,2.28805852613e+22
33270,2.28703467621e+22
33271,2.28703569931e+22
33272,4.44061611224e+21
33273,3.54641600341e+21
33274,5.19511438114e+21
33275,5.38308575828e+21
33276,8.47476525568e+21
33277,6.42035056846e+21
33278,4.34194540442e+21
33279,4.76707025728e+21
33280,5.69934636437e+21
33281,8.59682859237e+21
33282,5.61846700762e+21
33283,4.96830863938e+20
33284,6.64638122123e+21
33285,3.18380604789e+21
33286,1.97724580168e+21
33287,1.00395787887e+20
33288,6.93425530116e+21
33289,5.47719151897e+21
33290,1.28082301164e+22
33291,9.09533117278e+21
33292,5.13420365945e+21
33293,6.57248650744e+20
33294,3.34780257581e+21
33295,6.45865329556e+20
33296,9.09541841519e+21
33297,4.36464533345e+21
33298,3.12672882559e+21
33299,4.83617484787e+21
33300,6.69137514094e+20
33301,6.34726170856e+21
33302,6.31101898248e+22
33303,1.7190365524e+22
33304,5.92156066672e+21
33305,6.41644421934e+21
33306,6.91056297052e+21
33307,1.6637229709e+22
33308,4.92074290537e+20
33309,5.83791541499e+21
33310,1.91515950564e+22
33311,1.00064848912e+21
33312,8.07565879724e+20
33313,6.67914641365e+20
33314,1.15527096797e+21
33315,3.54712749388e+21
33316,8.44500982626e+20
33317,1.14525805479e+21
33318,8.07565879724e+20
33319,2.21336237993e+21
33320,1.08984193637e+22
33321,8.07564784513e+20
33322,4.08972453184e+21
33323,6.69137514094e+20
33324,1.43888800929e+21
33325,1.68303813619e+21
33326,6.57283583705e+20
33327,8.07464359366e+21
33328,1.11669604419e+22
33329,1.01896468273e+22
33330,8.06345300012e+20
33331,4.25188850318e+21
33332,6.57273337513e+20
33333,1.5247485283e+22
33334,6.41211613077e+21
33335,4.63299838915e+21
33336,2.28703569931e+22
33337,6.46361120147e+20
33338,1.17680145717e+22
33339,3.91950237827e+21
33340,3.6972165908e+21
33341,2.90463436931e+21
33342,1.41423836275e+22
33343,5.02873508845e+21
33344,3.12833580991e+21
33345,7.69862609288e+21
33346,1.83721576857e+22
33347,6.53962531228e+21
33348,4.79226488918e+21
33349,4.08972453184e+21
33350,1.65554967174e+21
33351,4.87820918218e+22
33352,4.86894284306e+22
33353,4.72703544184e+21
33354,1.10470238401e+21
33355,4.73493951268e+21
33356,6.57283583705e+20
33357,5.01368299174e+21
33358,1.03287259052e+20
33359,1.48050466749e+22
33360,1.33101013722e+21
33361,1.24868783379e+22
33362,7.93424054904e+20
33363,6.65130741984e+21
33364,4.09418576613e+21
33365,3.36905546883e+21
33366,6.30869575251e+21
33367,4.77804694927e+21
33368,2.49476605483e+21
33369,3.54700982312e+21
33370,2.48950212145e+21
33371,6.75402220299e+21
33372,6.4298874052e+21
33373,6.69798812637e+21
33374,4.44062939358e+21
33375,4.98273270453e+21
33376,3.32795615301e+21
33377,6.13832822155e+21
33378,6.42629793129e+21
33379,5.5674802896e+21
33380,4.43256642366e+21
33381,1.43898390943e+21
33382,9.09533117786e+21
33383,3.18932414641e+21
33384,6.5390294955e+20
33385,2.01080829351e+20
33386,5.21513261302e+22
33387,6.72873186275e+21
33388,3.30168010156e+21
33389,5.13420365945e+21
33390,7.85446673761e+21
33391,6.69137514094e+20
33392,3.30162346815e+21
33393,2.26639235813e+21
33394,8.07759959286e+21
33395,6.41453695328e+21
33396,1.27398906507e+22
33397,5.81631218716e+21
33398,6.82892631471e+21
33399,8.63113544567e+21
33400,1.62104230648e+22
33401,6.30873256746e+21
33402,5.24146406249e+21
33403,4.96830863938e+20
33404,5.29754809503e+22
33405,4.2076713743e+21
33406,2.81742713743e+21
33407,5.19511438114e+21
33408,5.16441278168e+21
33409,1.27398905237e+22
33410,1.346548902e+21
33411,5.9382346782e+21
33412,6.03209487468e+21
33413,5.13405263484e+21
33414,2.89284282941e+21
33415,1.35368367152e+22
33416,4.31034814842e+21
33417,4.34195564046e+21
33418,5.9276053104e+21
33419,1.81987988869e+21
33420,1.15484120495e+21
33421,3.11096926388e+21
33422,3.88969373383e+21
33423,8.08044816686e+20
33424,1.73898082909e+22
33425,2.41168142242e+21
33426,4.34627220294e+21
33427,8.90718694992e+21
33428,5.2022620381e+21
33429,5.13420365945e+21
33430,1.51721783581e+21
33431,8.07564476191e+20
33432,1.11594626863e+21
33433,6.58785873843e+21
33434,2.2870346757e+22
33435,4.77792019097e+21
33436,8.07759959286e+21
33437,4.27760057168e+21
33438,6.5390294955e+20
33439,1.51224852326e+21
33440,6.69137514094e+20
33441,6.5390294955e+20
33442,6.57248645664e+20
33443,3.91747994227e+21
33444,5.24333260689e+22
33445,5.13420365945e+21
33446,3.13308513487e+21
33447,4.63523131097e+21
33448,6.00264306773e+21
33449,5.5921710304e+22
33450,5.84880007195e+21
33451,7.85447696857e+21
33452,2.71083219869e+21
33453,4.86897864768e+22
33454,1.59710657087e+21
33455,4.9872560363e+21
33456,3.55971302494e+21
33457,8.45896003271e+21
33458,8.07737248822e+21
33459,1.72197744994e+22
33460,7.6046914565e+21
33461,4.43727384101e+21
33462,3.5459707497e+21
33463,4.86873009406e+22
